CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 2
0.00.194.383 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.195.631 I srv          init: The UI is disabled
0.00.195.633 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.195.889 W srv  llama_server: -----------------
0.00.195.890 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.195.890 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.195.890 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.195.890 W srv  llama_server: -----------------
0.00.197.080 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.24.894.766 I cmn          init: llama threadpool init, n_threads = 8
0.24.982.378 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.25.029.389 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.25.058.638 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.25.058.672 I srv  llama_server: model loaded
0.25.058.677 I srv  llama_server: listening on http://127.0.0.1:18138
0.25.340.504 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.50.018.736 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.50.018.777 I slot launch_slot_: id  0 | task 627 | processing task, is_child = 0
0.50.282.905 I slot print_timing: id  0 | task 627 | prompt eval time =     264.12 ms /   100 tokens (    2.64 ms per token,   378.62 tokens per second)
0.50.282.909 I slot print_timing: id  0 | task 627 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.50.282.909 I slot print_timing: id  0 | task 627 |       total time =     264.12 ms /   101 tokens
0.50.282.910 I slot print_timing: id  0 | task 627 |    graphs reused =        564
0.50.282.933 I slot      release: id  0 | task 627 | stop processing: n_tokens = 100, truncated = 0
0.50.285.114 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.50.285.149 I slot launch_slot_: id  0 | task 631 | processing task, is_child = 0
0.50.549.901 I slot print_timing: id  0 | task 631 | prompt eval time =     264.74 ms /   100 tokens (    2.65 ms per token,   377.73 tokens per second)
0.50.549.905 I slot print_timing: id  0 | task 631 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.50.549.905 I slot print_timing: id  0 | task 631 |       total time =     264.74 ms /   101 tokens
0.50.549.906 I slot print_timing: id  0 | task 631 |    graphs reused =        564
0.50.549.931 I slot      release: id  0 | task 631 | stop processing: n_tokens = 100, truncated = 0
0.50.551.864 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.50.551.915 I slot launch_slot_: id  0 | task 635 | processing task, is_child = 0
0.50.819.498 I slot print_timing: id  0 | task 635 | prompt eval time =     267.57 ms /   100 tokens (    2.68 ms per token,   373.74 tokens per second)
0.50.819.502 I slot print_timing: id  0 | task 635 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.50.819.503 I slot print_timing: id  0 | task 635 |       total time =     267.57 ms /   101 tokens
0.50.819.503 I slot print_timing: id  0 | task 635 |    graphs reused =        564
0.50.819.548 I slot      release: id  0 | task 635 | stop processing: n_tokens = 100, truncated = 0
0.50.821.554 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.50.821.595 I slot launch_slot_: id  0 | task 639 | processing task, is_child = 0
0.51.084.668 I slot print_timing: id  0 | task 639 | prompt eval time =     263.06 ms /   100 tokens (    2.63 ms per token,   380.14 tokens per second)
0.51.084.673 I slot print_timing: id  0 | task 639 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.51.084.673 I slot print_timing: id  0 | task 639 |       total time =     263.06 ms /   101 tokens
0.51.084.674 I slot print_timing: id  0 | task 639 |    graphs reused =        564
0.51.084.703 I slot      release: id  0 | task 639 | stop processing: n_tokens = 100, truncated = 0
0.51.087.175 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.51.087.211 I slot launch_slot_: id  0 | task 643 | processing task, is_child = 0
0.54.381.328 I slot print_timing: id  0 | task 643 | n_gen =    235, tg =  77.19 t/s, tg_3s =  77.52 t/s
0.57.396.893 I slot print_timing: id  0 | task 643 | n_gen =    486, tg =  80.20 t/s, tg_3s =  83.23 t/s
1.00.399.113 I slot print_timing: id  0 | task 643 | n_gen =    734, tg =  81.00 t/s, tg_3s =  82.61 t/s
1.03.401.891 I slot print_timing: id  0 | task 643 | n_gen =    976, tg =  80.90 t/s, tg_3s =  80.59 t/s
1.06.412.903 I slot print_timing: id  0 | task 643 | n_gen =   1228, tg =  81.46 t/s, tg_3s =  83.69 t/s
1.09.418.330 I slot print_timing: id  0 | task 643 | n_gen =   1480, tg =  81.85 t/s, tg_3s =  83.85 t/s
1.10.834.721 I slot print_timing: id  0 | task 643 | prompt eval time =     262.48 ms /   100 tokens (    2.62 ms per token,   380.98 tokens per second)
1.10.834.725 I slot print_timing: id  0 | task 643 |        eval time =   19485.01 ms /  1600 tokens (   12.19 ms per token,    82.06 tokens per second)
1.10.834.725 I slot print_timing: id  0 | task 643 |       total time =   19747.49 ms /  1700 tokens
1.10.834.726 I slot print_timing: id  0 | task 643 |    graphs reused =       1107
1.10.834.728 I slot print_timing: id  0 | task 643 | draft acceptance = 0.95364 ( 1049 accepted /  1100 generated), mean len =  2.91
1.10.834.748 I slot      release: id  0 | task 643 | stop processing: n_tokens = 1699, truncated = 0
1.10.867.943 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 372829367302
1.11.028.594 I slot launch_slot_: id  0 | task 1197 | processing task, is_child = 0
1.11.310.428 I slot print_timing: id  0 | task 1197 | prompt eval time =     281.81 ms /   110 tokens (    2.56 ms per token,   390.33 tokens per second)
1.11.310.432 I slot print_timing: id  0 | task 1197 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.11.310.433 I slot print_timing: id  0 | task 1197 |       total time =     281.81 ms /   111 tokens
1.11.310.433 I slot print_timing: id  0 | task 1197 |    graphs reused =       1107
1.11.310.458 I slot      release: id  0 | task 1197 | stop processing: n_tokens = 110, truncated = 0
1.11.312.382 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.11.312.437 I slot launch_slot_: id  0 | task 1201 | processing task, is_child = 0
1.11.579.512 I slot print_timing: id  0 | task 1201 | prompt eval time =     267.06 ms /   110 tokens (    2.43 ms per token,   411.89 tokens per second)
1.11.579.516 I slot print_timing: id  0 | task 1201 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.11.579.517 I slot print_timing: id  0 | task 1201 |       total time =     267.06 ms /   111 tokens
1.11.579.517 I slot print_timing: id  0 | task 1201 |    graphs reused =       1107
1.11.579.563 I slot      release: id  0 | task 1201 | stop processing: n_tokens = 110, truncated = 0
1.11.581.627 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.11.581.664 I slot launch_slot_: id  0 | task 1205 | processing task, is_child = 0
1.11.847.977 I slot print_timing: id  0 | task 1205 | prompt eval time =     266.30 ms /   110 tokens (    2.42 ms per token,   413.06 tokens per second)
1.11.847.981 I slot print_timing: id  0 | task 1205 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.11.847.981 I slot print_timing: id  0 | task 1205 |       total time =     266.30 ms /   111 tokens
1.11.847.982 I slot print_timing: id  0 | task 1205 |    graphs reused =       1107
1.11.848.005 I slot      release: id  0 | task 1205 | stop processing: n_tokens = 110, truncated = 0
1.11.849.864 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.11.849.901 I slot launch_slot_: id  0 | task 1209 | processing task, is_child = 0
1.12.114.925 I slot print_timing: id  0 | task 1209 | prompt eval time =     265.01 ms /   110 tokens (    2.41 ms per token,   415.07 tokens per second)
1.12.114.928 I slot print_timing: id  0 | task 1209 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.12.114.929 I slot print_timing: id  0 | task 1209 |       total time =     265.01 ms /   111 tokens
1.12.114.930 I slot print_timing: id  0 | task 1209 |    graphs reused =       1107
1.12.114.953 I slot      release: id  0 | task 1209 | stop processing: n_tokens = 110, truncated = 0
1.12.116.738 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.12.116.771 I slot launch_slot_: id  0 | task 1213 | processing task, is_child = 0
1.12.386.082 I slot print_timing: id  0 | task 1213 | prompt eval time =     269.30 ms /   110 tokens (    2.45 ms per token,   408.47 tokens per second)
1.12.386.087 I slot print_timing: id  0 | task 1213 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.12.386.087 I slot print_timing: id  0 | task 1213 |       total time =     269.30 ms /   111 tokens
1.12.386.088 I slot print_timing: id  0 | task 1213 |    graphs reused =       1107
1.12.386.112 I slot      release: id  0 | task 1213 | stop processing: n_tokens = 110, truncated = 0
1.12.388.094 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.12.388.135 I slot launch_slot_: id  0 | task 1217 | processing task, is_child = 0
1.12.654.182 I slot print_timing: id  0 | task 1217 | prompt eval time =     266.03 ms /   110 tokens (    2.42 ms per token,   413.49 tokens per second)
1.12.654.187 I slot print_timing: id  0 | task 1217 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.12.654.187 I slot print_timing: id  0 | task 1217 |       total time =     266.03 ms /   111 tokens
1.12.654.188 I slot print_timing: id  0 | task 1217 |    graphs reused =       1107
1.12.654.211 I slot      release: id  0 | task 1217 | stop processing: n_tokens = 110, truncated = 0
1.12.656.397 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.12.656.445 I slot launch_slot_: id  0 | task 1221 | processing task, is_child = 0
1.12.923.139 I slot print_timing: id  0 | task 1221 | prompt eval time =     266.68 ms /   110 tokens (    2.42 ms per token,   412.48 tokens per second)
1.12.923.144 I slot print_timing: id  0 | task 1221 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.12.923.145 I slot print_timing: id  0 | task 1221 |       total time =     266.68 ms /   111 tokens
1.12.923.145 I slot print_timing: id  0 | task 1221 |    graphs reused =       1107
1.12.923.183 I slot      release: id  0 | task 1221 | stop processing: n_tokens = 110, truncated = 0
1.12.925.197 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.12.925.250 I slot launch_slot_: id  0 | task 1225 | processing task, is_child = 0
1.13.191.219 I slot print_timing: id  0 | task 1225 | prompt eval time =     265.96 ms /   110 tokens (    2.42 ms per token,   413.60 tokens per second)
1.13.191.223 I slot print_timing: id  0 | task 1225 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.13.191.223 I slot print_timing: id  0 | task 1225 |       total time =     265.96 ms /   111 tokens
1.13.191.224 I slot print_timing: id  0 | task 1225 |    graphs reused =       1107
1.13.191.248 I slot      release: id  0 | task 1225 | stop processing: n_tokens = 110, truncated = 0
1.13.194.098 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.13.194.146 I slot launch_slot_: id  0 | task 1229 | processing task, is_child = 0
1.16.470.521 I slot print_timing: id  0 | task 1229 | n_gen =    227, tg =  75.14 t/s, tg_3s =  75.47 t/s
1.19.493.007 I slot print_timing: id  0 | task 1229 | n_gen =    468, tg =  77.44 t/s, tg_3s =  79.74 t/s
1.22.521.535 I slot print_timing: id  0 | task 1229 | n_gen =    711, tg =  78.38 t/s, tg_3s =  80.24 t/s
1.25.552.990 I slot print_timing: id  0 | task 1229 | n_gen =    947, tg =  78.24 t/s, tg_3s =  77.85 t/s
1.28.594.105 I slot print_timing: id  0 | task 1229 | n_gen =   1183, tg =  78.12 t/s, tg_3s =  77.60 t/s
1.31.615.735 I slot print_timing: id  0 | task 1229 | n_gen =   1405, tg =  77.34 t/s, tg_3s =  73.47 t/s
1.34.017.460 I slot print_timing: id  0 | task 1229 | prompt eval time =     268.50 ms /   110 tokens (    2.44 ms per token,   409.69 tokens per second)
1.34.017.464 I slot print_timing: id  0 | task 1229 |        eval time =   20554.81 ms /  1600 tokens (   12.85 ms per token,    77.79 tokens per second)
1.34.017.464 I slot print_timing: id  0 | task 1229 |       total time =   20823.30 ms /  1710 tokens
1.34.017.465 I slot print_timing: id  0 | task 1229 |    graphs reused =       1673
1.34.017.467 I slot print_timing: id  0 | task 1229 | draft acceptance = 0.89442 ( 1025 accepted /  1146 generated), mean len =  2.79
1.34.017.496 I slot      release: id  0 | task 1229 | stop processing: n_tokens = 1709, truncated = 0
1.34.026.620 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 372852550050
1.34.166.107 I slot launch_slot_: id  0 | task 1807 | processing task, is_child = 0
1.34.426.595 I slot print_timing: id  0 | task 1807 | prompt eval time =     260.47 ms /    81 tokens (    3.22 ms per token,   310.98 tokens per second)
1.34.426.600 I slot print_timing: id  0 | task 1807 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.426.600 I slot print_timing: id  0 | task 1807 |       total time =     260.47 ms /    82 tokens
1.34.426.601 I slot print_timing: id  0 | task 1807 |    graphs reused =       1673
1.34.426.624 I slot      release: id  0 | task 1807 | stop processing: n_tokens = 81, truncated = 0
