CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 2
0.00.151.108 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.151.194 I srv          init: The UI is disabled
0.00.151.195 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.151.234 W srv  llama_server: -----------------
0.00.151.236 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.151.236 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.151.236 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.151.236 W srv  llama_server: -----------------
0.00.152.435 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.29.442.627 I cmn          init: llama threadpool init, n_threads = 8
0.29.551.542 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.29.661.265 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.29.694.828 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.29.694.881 I srv  llama_server: model loaded
0.29.694.888 I srv  llama_server: listening on http://127.0.0.1:18138
0.29.869.667 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.34.927.352 I slot print_timing: id  0 | task 29 | prompt eval time =     643.57 ms /    95 tokens (    6.77 ms per token,   147.62 tokens per second)
0.34.927.356 I slot print_timing: id  0 | task 29 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.34.927.356 I slot print_timing: id  0 | task 29 |       total time =     643.57 ms /    96 tokens
0.34.927.357 I slot print_timing: id  0 | task 29 |    graphs reused =          1
0.34.927.381 I slot      release: id  0 | task 29 | stop processing: n_tokens = 95, truncated = 0
0.34.929.393 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.34.929.429 I slot launch_slot_: id  0 | task 33 | processing task, is_child = 0
0.35.543.690 I slot print_timing: id  0 | task 33 | prompt eval time =     614.25 ms /    95 tokens (    6.47 ms per token,   154.66 tokens per second)
0.35.543.693 I slot print_timing: id  0 | task 33 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.35.543.694 I slot print_timing: id  0 | task 33 |       total time =     614.25 ms /    96 tokens
0.35.543.695 I slot print_timing: id  0 | task 33 |    graphs reused =          1
0.35.543.717 I slot      release: id  0 | task 33 | stop processing: n_tokens = 95, truncated = 0
0.35.577.136 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.35.577.177 I slot launch_slot_: id  0 | task 37 | processing task, is_child = 0
0.42.680.956 I slot print_timing: id  0 | task 37 | n_gen =    101, tg =  15.36 t/s, tg_3s =  15.51 t/s
0.45.766.834 I slot print_timing: id  0 | task 37 | n_gen =    155, tg =  16.05 t/s, tg_3s =  17.50 t/s
0.48.859.921 I slot print_timing: id  0 | task 37 | n_gen =    209, tg =  16.39 t/s, tg_3s =  17.46 t/s
0.51.939.944 I slot print_timing: id  0 | task 37 | n_gen =    260, tg =  16.42 t/s, tg_3s =  16.56 t/s
0.55.005.768 I slot print_timing: id  0 | task 37 | n_gen =    311, tg =  16.46 t/s, tg_3s =  16.64 t/s
0.58.105.592 I slot print_timing: id  0 | task 37 | n_gen =    362, tg =  16.46 t/s, tg_3s =  16.45 t/s
1.00.306.186 I slot print_timing: id  0 | task 37 | prompt eval time =     593.67 ms /    95 tokens (    6.25 ms per token,   160.02 tokens per second)
1.00.306.190 I slot print_timing: id  0 | task 37 |        eval time =   24135.31 ms /   400 tokens (   60.49 ms per token,    16.53 tokens per second)
1.00.306.190 I slot print_timing: id  0 | task 37 |       total time =   24728.98 ms /   495 tokens
1.00.306.191 I slot print_timing: id  0 | task 37 |    graphs reused =        139
1.00.306.193 I slot print_timing: id  0 | task 37 | draft acceptance = 0.91815 (  258 accepted /   281 generated), mean len =  2.83
1.00.306.233 I slot      release: id  0 | task 37 | stop processing: n_tokens = 494, truncated = 0
1.00.353.156 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 535598462913
1.00.503.231 I slot launch_slot_: id  0 | task 182 | processing task, is_child = 0
1.01.036.534 I slot print_timing: id  0 | task 182 | prompt eval time =     533.28 ms /   100 tokens (    5.33 ms per token,   187.52 tokens per second)
1.01.036.538 I slot print_timing: id  0 | task 182 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.01.036.539 I slot print_timing: id  0 | task 182 |       total time =     533.28 ms /   101 tokens
1.01.036.539 I slot print_timing: id  0 | task 182 |    graphs reused =        139
1.01.036.564 I slot      release: id  0 | task 182 | stop processing: n_tokens = 100, truncated = 0
1.01.038.403 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.01.038.445 I slot launch_slot_: id  0 | task 186 | processing task, is_child = 0
1.01.740.041 I slot print_timing: id  0 | task 186 | prompt eval time =     701.58 ms /   100 tokens (    7.02 ms per token,   142.53 tokens per second)
1.01.740.045 I slot print_timing: id  0 | task 186 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.01.740.045 I slot print_timing: id  0 | task 186 |       total time =     701.58 ms /   101 tokens
1.01.740.046 I slot print_timing: id  0 | task 186 |    graphs reused =        139
1.01.740.070 I slot      release: id  0 | task 186 | stop processing: n_tokens = 100, truncated = 0
1.01.742.201 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.01.742.245 I slot launch_slot_: id  0 | task 190 | processing task, is_child = 0
1.02.339.493 I slot print_timing: id  0 | task 190 | prompt eval time =     597.23 ms /   100 tokens (    5.97 ms per token,   167.44 tokens per second)
1.02.339.496 I slot print_timing: id  0 | task 190 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.02.339.497 I slot print_timing: id  0 | task 190 |       total time =     597.24 ms /   101 tokens
1.02.339.498 I slot print_timing: id  0 | task 190 |    graphs reused =        139
1.02.339.523 I slot      release: id  0 | task 190 | stop processing: n_tokens = 100, truncated = 0
1.02.341.415 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.02.341.455 I slot launch_slot_: id  0 | task 194 | processing task, is_child = 0
1.02.997.364 I slot print_timing: id  0 | task 194 | prompt eval time =     655.89 ms /   100 tokens (    6.56 ms per token,   152.46 tokens per second)
1.02.997.367 I slot print_timing: id  0 | task 194 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.02.997.368 I slot print_timing: id  0 | task 194 |       total time =     655.89 ms /   101 tokens
1.02.997.368 I slot print_timing: id  0 | task 194 |    graphs reused =        139
1.02.997.404 I slot      release: id  0 | task 194 | stop processing: n_tokens = 100, truncated = 0
1.02.999.967 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.03.000.011 I slot launch_slot_: id  0 | task 198 | processing task, is_child = 0
1.03.586.978 I slot print_timing: id  0 | task 198 | prompt eval time =     586.95 ms /   100 tokens (    5.87 ms per token,   170.37 tokens per second)
1.03.586.983 I slot print_timing: id  0 | task 198 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.03.586.983 I slot print_timing: id  0 | task 198 |       total time =     586.95 ms /   101 tokens
1.03.586.984 I slot print_timing: id  0 | task 198 |    graphs reused =        139
1.03.587.010 I slot      release: id  0 | task 198 | stop processing: n_tokens = 100, truncated = 0
1.03.589.015 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.03.589.056 I slot launch_slot_: id  0 | task 202 | processing task, is_child = 0
1.04.222.812 I slot print_timing: id  0 | task 202 | prompt eval time =     633.74 ms /   100 tokens (    6.34 ms per token,   157.79 tokens per second)
1.04.222.816 I slot print_timing: id  0 | task 202 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.04.222.817 I slot print_timing: id  0 | task 202 |       total time =     633.74 ms /   101 tokens
1.04.222.817 I slot print_timing: id  0 | task 202 |    graphs reused =        139
1.04.222.843 I slot      release: id  0 | task 202 | stop processing: n_tokens = 100, truncated = 0
1.04.224.644 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.04.224.685 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
1.04.872.960 I slot print_timing: id  0 | task 206 | prompt eval time =     648.26 ms /   100 tokens (    6.48 ms per token,   154.26 tokens per second)
1.04.872.965 I slot print_timing: id  0 | task 206 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.04.872.965 I slot print_timing: id  0 | task 206 |       total time =     648.26 ms /   101 tokens
1.04.872.966 I slot print_timing: id  0 | task 206 |    graphs reused =        139
1.04.872.993 I slot      release: id  0 | task 206 | stop processing: n_tokens = 100, truncated = 0
1.04.874.703 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.04.874.743 I slot launch_slot_: id  0 | task 210 | processing task, is_child = 0
1.05.507.592 I slot print_timing: id  0 | task 210 | prompt eval time =     632.84 ms /   100 tokens (    6.33 ms per token,   158.02 tokens per second)
1.05.507.596 I slot print_timing: id  0 | task 210 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.05.507.597 I slot print_timing: id  0 | task 210 |       total time =     632.84 ms /   101 tokens
1.05.507.597 I slot print_timing: id  0 | task 210 |    graphs reused =        139
1.05.507.621 I slot      release: id  0 | task 210 | stop processing: n_tokens = 100, truncated = 0
1.05.534.558 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.05.534.602 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
1.12.710.888 I slot print_timing: id  0 | task 214 | n_gen =    101, tg =  15.27 t/s, tg_3s =  15.42 t/s
1.15.800.214 I slot print_timing: id  0 | task 214 | n_gen =    150, tg =  15.46 t/s, tg_3s =  15.86 t/s
1.18.890.050 I slot print_timing: id  0 | task 214 | n_gen =    202, tg =  15.79 t/s, tg_3s =  16.83 t/s
1.21.990.821 I slot print_timing: id  0 | task 214 | n_gen =    256, tg =  16.11 t/s, tg_3s =  17.42 t/s
1.25.090.440 I slot print_timing: id  0 | task 214 | n_gen =    310, tg =  16.32 t/s, tg_3s =  17.42 t/s
1.28.191.160 I slot print_timing: id  0 | task 214 | n_gen =    362, tg =  16.39 t/s, tg_3s =  16.77 t/s
1.30.531.375 I slot print_timing: id  0 | task 214 | prompt eval time =     626.21 ms /   100 tokens (    6.26 ms per token,   159.69 tokens per second)
1.30.531.379 I slot print_timing: id  0 | task 214 |        eval time =   24370.55 ms /   400 tokens (   61.08 ms per token,    16.37 tokens per second)
1.30.531.379 I slot print_timing: id  0 | task 214 |       total time =   24996.76 ms /   500 tokens
1.30.531.380 I slot print_timing: id  0 | task 214 |    graphs reused =        278
1.30.531.381 I slot print_timing: id  0 | task 214 | draft acceptance = 0.91135 (  257 accepted /   282 generated), mean len =  2.82
1.30.531.403 I slot      release: id  0 | task 214 | stop processing: n_tokens = 499, truncated = 0
1.30.568.863 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 535628688083
1.30.722.845 I slot launch_slot_: id  0 | task 360 | processing task, is_child = 0
1.31.291.518 I slot print_timing: id  0 | task 360 | prompt eval time =     568.65 ms /   110 tokens (    5.17 ms per token,   193.44 tokens per second)
1.31.291.522 I slot print_timing: id  0 | task 360 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.31.291.522 I slot print_timing: id  0 | task 360 |       total time =     568.65 ms /   111 tokens
1.31.291.523 I slot print_timing: id  0 | task 360 |    graphs reused =        278
1.31.291.559 I slot      release: id  0 | task 360 | stop processing: n_tokens = 110, truncated = 0
1.31.293.562 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.31.293.598 I slot launch_slot_: id  0 | task 364 | processing task, is_child = 0
1.31.975.143 I slot print_timing: id  0 | task 364 | prompt eval time =     681.53 ms /   110 tokens (    6.20 ms per token,   161.40 tokens per second)
1.31.975.147 I slot print_timing: id  0 | task 364 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.31.975.148 I slot print_timing: id  0 | task 364 |       total time =     681.53 ms /   111 tokens
1.31.975.148 I slot print_timing: id  0 | task 364 |    graphs reused =        278
1.31.975.173 I slot      release: id  0 | task 364 | stop processing: n_tokens = 110, truncated = 0
1.31.977.272 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.31.977.310 I slot launch_slot_: id  0 | task 368 | processing task, is_child = 0
1.32.588.434 I slot print_timing: id  0 | task 368 | prompt eval time =     611.11 ms /   110 tokens (    5.56 ms per token,   180.00 tokens per second)
1.32.588.438 I slot print_timing: id  0 | task 368 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.32.588.438 I slot print_timing: id  0 | task 368 |       total time =     611.11 ms /   111 tokens
1.32.588.439 I slot print_timing: id  0 | task 368 |    graphs reused =        278
1.32.588.463 I slot      release: id  0 | task 368 | stop processing: n_tokens = 110, truncated = 0
1.32.590.623 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.32.590.662 I slot launch_slot_: id  0 | task 372 | processing task, is_child = 0
1.33.266.622 I slot print_timing: id  0 | task 372 | prompt eval time =     675.95 ms /   110 tokens (    6.14 ms per token,   162.73 tokens per second)
1.33.266.625 I slot print_timing: id  0 | task 372 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.33.266.626 I slot print_timing: id  0 | task 372 |       total time =     675.95 ms /   111 tokens
1.33.266.627 I slot print_timing: id  0 | task 372 |    graphs reused =        278
1.33.266.676 I slot      release: id  0 | task 372 | stop processing: n_tokens = 110, truncated = 0
1.33.268.702 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.33.268.763 I slot launch_slot_: id  0 | task 376 | processing task, is_child = 0
1.33.898.244 I slot print_timing: id  0 | task 376 | prompt eval time =     629.47 ms /   110 tokens (    5.72 ms per token,   174.75 tokens per second)
1.33.898.257 I slot print_timing: id  0 | task 376 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.33.898.258 I slot print_timing: id  0 | task 376 |       total time =     629.47 ms /   111 tokens
1.33.898.258 I slot print_timing: id  0 | task 376 |    graphs reused =        278
1.33.898.284 I slot      release: id  0 | task 376 | stop processing: n_tokens = 110, truncated = 0
1.33.900.154 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.33.900.190 I slot launch_slot_: id  0 | task 380 | processing task, is_child = 0
1.34.553.740 I slot print_timing: id  0 | task 380 | prompt eval time =     653.53 ms /   110 tokens (    5.94 ms per token,   168.32 tokens per second)
1.34.553.745 I slot print_timing: id  0 | task 380 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.553.745 I slot print_timing: id  0 | task 380 |       total time =     653.53 ms /   111 tokens
1.34.553.746 I slot print_timing: id  0 | task 380 |    graphs reused =        278
1.34.553.773 I slot      release: id  0 | task 380 | stop processing: n_tokens = 110, truncated = 0
1.34.556.123 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.34.556.158 I slot launch_slot_: id  0 | task 384 | processing task, is_child = 0
1.35.203.947 I slot print_timing: id  0 | task 384 | prompt eval time =     647.77 ms /   110 tokens (    5.89 ms per token,   169.81 tokens per second)
1.35.203.951 I slot print_timing: id  0 | task 384 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.203.952 I slot print_timing: id  0 | task 384 |       total time =     647.78 ms /   111 tokens
1.35.203.952 I slot print_timing: id  0 | task 384 |    graphs reused =        278
1.35.203.977 I slot      release: id  0 | task 384 | stop processing: n_tokens = 110, truncated = 0
1.35.206.384 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.206.419 I slot launch_slot_: id  0 | task 388 | processing task, is_child = 0
1.35.849.585 I slot print_timing: id  0 | task 388 | prompt eval time =     643.15 ms /   110 tokens (    5.85 ms per token,   171.03 tokens per second)
1.35.849.589 I slot print_timing: id  0 | task 388 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.849.589 I slot print_timing: id  0 | task 388 |       total time =     643.15 ms /   111 tokens
1.35.849.590 I slot print_timing: id  0 | task 388 |    graphs reused =        278
1.35.849.614 I slot      release: id  0 | task 388 | stop processing: n_tokens = 110, truncated = 0
1.35.875.611 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.875.651 I slot launch_slot_: id  0 | task 392 | processing task, is_child = 0
1.42.873.986 I slot print_timing: id  0 | task 392 | n_gen =    100, tg =  15.56 t/s, tg_3s =  15.72 t/s
1.45.956.869 I slot print_timing: id  0 | task 392 | n_gen =    152, tg =  15.99 t/s, tg_3s =  16.87 t/s
1.49.052.350 I slot print_timing: id  0 | task 392 | n_gen =    195, tg =  15.47 t/s, tg_3s =  13.89 t/s
1.52.137.857 I slot print_timing: id  0 | task 392 | n_gen =    246, tg =  15.68 t/s, tg_3s =  16.53 t/s
1.55.233.688 I slot print_timing: id  0 | task 392 | n_gen =    298, tg =  15.86 t/s, tg_3s =  16.80 t/s
1.58.331.953 I slot print_timing: id  0 | task 392 | n_gen =    352, tg =  16.09 t/s, tg_3s =  17.43 t/s
2.01.090.545 I slot print_timing: id  0 | task 392 | prompt eval time =     636.36 ms /   110 tokens (    5.79 ms per token,   172.86 tokens per second)
2.01.090.549 I slot print_timing: id  0 | task 392 |        eval time =   24578.51 ms /   400 tokens (   61.60 ms per token,    16.23 tokens per second)
2.01.090.549 I slot print_timing: id  0 | task 392 |       total time =   25214.87 ms /   510 tokens
2.01.090.550 I slot print_timing: id  0 | task 392 |    graphs reused =        419
2.01.090.551 I slot print_timing: id  0 | task 392 | draft acceptance = 0.89510 (  256 accepted /   286 generated), mean len =  2.79
2.01.090.586 I slot      release: id  0 | task 392 | stop processing: n_tokens = 509, truncated = 0
2.01.127.056 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 535659247266
2.01.274.221 I slot launch_slot_: id  0 | task 539 | processing task, is_child = 0
2.01.788.991 I slot print_timing: id  0 | task 539 | prompt eval time =     514.75 ms /    81 tokens (    6.35 ms per token,   157.36 tokens per second)
2.01.788.997 I slot print_timing: id  0 | task 539 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
2.01.788.997 I slot print_timing: id  0 | task 539 |       total time =     514.75 ms /    82 tokens
2.01.788.998 I slot print_timing: id  0 | task 539 |    graphs reused =        419
2.01.789.023 I slot      release: id  0 | task 539 | stop processing: n_tokens = 81, truncated = 0
2.01.791.180 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
2.01.791.220 I slot launch_slot_: id  0 | task 543 | processing task, is_child = 0
