CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18160 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 5
0.00.125.112 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.125.189 I srv          init: The UI is disabled
0.00.125.191 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.125.229 W srv  llama_server: -----------------
0.00.125.231 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.125.231 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.125.231 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.125.232 W srv  llama_server: -----------------
0.00.126.426 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.06.630.816 I cmn          init: llama threadpool init, n_threads = 8
0.06.687.202 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.06.730.267 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.06.743.004 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.743.039 I srv  llama_server: model loaded
0.06.743.043 I srv  llama_server: listening on http://127.0.0.1:18160
0.07.027.423 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.08.266.254 I slot launch_slot_: id  0 | task 21 | processing task, is_child = 0
0.08.487.200 I slot print_timing: id  0 | task 21 | prompt eval time =     220.94 ms /    95 tokens (    2.33 ms per token,   429.99 tokens per second)
0.08.487.204 I slot print_timing: id  0 | task 21 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.08.487.204 I slot print_timing: id  0 | task 21 |       total time =     220.94 ms /    96 tokens
0.08.487.205 I slot print_timing: id  0 | task 21 |    graphs reused =          1
0.08.487.228 I slot      release: id  0 | task 21 | stop processing: n_tokens = 95, truncated = 0
0.08.488.962 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.08.489.010 I slot launch_slot_: id  0 | task 25 | processing task, is_child = 0
0.08.712.567 I slot print_timing: id  0 | task 25 | prompt eval time =     223.54 ms /    95 tokens (    2.35 ms per token,   424.97 tokens per second)
0.08.712.571 I slot print_timing: id  0 | task 25 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.08.712.572 I slot print_timing: id  0 | task 25 |       total time =     223.55 ms /    96 tokens
0.08.712.572 I slot print_timing: id  0 | task 25 |    graphs reused =          1
0.08.712.594 I slot      release: id  0 | task 25 | stop processing: n_tokens = 95, truncated = 0
0.08.714.614 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.08.714.644 I slot launch_slot_: id  0 | task 29 | processing task, is_child = 0
0.08.939.072 I slot print_timing: id  0 | task 29 | prompt eval time =     224.42 ms /    95 tokens (    2.36 ms per token,   423.32 tokens per second)
0.08.939.075 I slot print_timing: id  0 | task 29 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.08.939.076 I slot print_timing: id  0 | task 29 |       total time =     224.42 ms /    96 tokens
0.08.939.076 I slot print_timing: id  0 | task 29 |    graphs reused =          1
0.08.939.099 I slot      release: id  0 | task 29 | stop processing: n_tokens = 95, truncated = 0
0.08.941.084 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.08.941.144 I slot launch_slot_: id  0 | task 33 | processing task, is_child = 0
0.09.162.778 I slot print_timing: id  0 | task 33 | prompt eval time =     221.62 ms /    95 tokens (    2.33 ms per token,   428.66 tokens per second)
0.09.162.783 I slot print_timing: id  0 | task 33 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.09.162.783 I slot print_timing: id  0 | task 33 |       total time =     221.62 ms /    96 tokens
0.09.162.784 I slot print_timing: id  0 | task 33 |    graphs reused =          1
0.09.162.806 I slot      release: id  0 | task 33 | stop processing: n_tokens = 95, truncated = 0
0.09.165.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.09.165.161 I slot launch_slot_: id  0 | task 37 | processing task, is_child = 0
0.12.387.311 I slot print_timing: id  0 | task 37 | n_gen =    237, tg =  78.65 t/s, tg_3s =  78.98 t/s
0.14.235.215 I slot print_timing: id  0 | task 37 | prompt eval time =     221.55 ms /    95 tokens (    2.33 ms per token,   428.80 tokens per second)
0.14.235.219 I slot print_timing: id  0 | task 37 |        eval time =    4848.49 ms /   400 tokens (   12.15 ms per token,    82.29 tokens per second)
0.14.235.219 I slot print_timing: id  0 | task 37 |       total time =    5070.04 ms /   495 tokens
0.14.235.220 I slot print_timing: id  0 | task 37 |    graphs reused =         85
0.14.235.223 I slot print_timing: id  0 | task 37 | draft acceptance = 0.71991 (  311 accepted /   432 generated), mean len =  4.57
0.14.235.252 I slot      release: id  0 | task 37 | stop processing: n_tokens = 494, truncated = 0
0.14.250.614 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 212567070911
0.14.322.036 I slot launch_slot_: id  0 | task 129 | processing task, is_child = 0
0.14.545.145 I slot print_timing: id  0 | task 129 | prompt eval time =     223.09 ms /   100 tokens (    2.23 ms per token,   448.25 tokens per second)
0.14.545.149 I slot print_timing: id  0 | task 129 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.14.545.149 I slot print_timing: id  0 | task 129 |       total time =     223.09 ms /   101 tokens
0.14.545.150 I slot print_timing: id  0 | task 129 |    graphs reused =         85
0.14.545.174 I slot      release: id  0 | task 129 | stop processing: n_tokens = 100, truncated = 0
0.14.546.975 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.14.547.010 I slot launch_slot_: id  0 | task 133 | processing task, is_child = 0
0.14.771.573 I slot print_timing: id  0 | task 133 | prompt eval time =     224.55 ms /   100 tokens (    2.25 ms per token,   445.34 tokens per second)
0.14.771.577 I slot print_timing: id  0 | task 133 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.14.771.578 I slot print_timing: id  0 | task 133 |       total time =     224.55 ms /   101 tokens
0.14.771.578 I slot print_timing: id  0 | task 133 |    graphs reused =         85
0.14.771.602 I slot      release: id  0 | task 133 | stop processing: n_tokens = 100, truncated = 0
0.14.773.452 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.14.773.485 I slot launch_slot_: id  0 | task 137 | processing task, is_child = 0
0.14.998.146 I slot print_timing: id  0 | task 137 | prompt eval time =     224.65 ms /   100 tokens (    2.25 ms per token,   445.14 tokens per second)
0.14.998.150 I slot print_timing: id  0 | task 137 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.14.998.150 I slot print_timing: id  0 | task 137 |       total time =     224.65 ms /   101 tokens
0.14.998.151 I slot print_timing: id  0 | task 137 |    graphs reused =         85
0.14.998.177 I slot      release: id  0 | task 137 | stop processing: n_tokens = 100, truncated = 0
0.15.000.114 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.15.000.158 I slot launch_slot_: id  0 | task 141 | processing task, is_child = 0
0.15.227.465 I slot print_timing: id  0 | task 141 | prompt eval time =     227.29 ms /   100 tokens (    2.27 ms per token,   439.96 tokens per second)
0.15.227.469 I slot print_timing: id  0 | task 141 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.15.227.469 I slot print_timing: id  0 | task 141 |       total time =     227.30 ms /   101 tokens
0.15.227.470 I slot print_timing: id  0 | task 141 |    graphs reused =         85
0.15.227.493 I slot      release: id  0 | task 141 | stop processing: n_tokens = 100, truncated = 0
0.15.229.399 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.15.229.444 I slot launch_slot_: id  0 | task 145 | processing task, is_child = 0
0.15.454.909 I slot print_timing: id  0 | task 145 | prompt eval time =     225.45 ms /   100 tokens (    2.25 ms per token,   443.56 tokens per second)
0.15.454.913 I slot print_timing: id  0 | task 145 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.15.454.913 I slot print_timing: id  0 | task 145 |       total time =     225.45 ms /   101 tokens
0.15.454.914 I slot print_timing: id  0 | task 145 |    graphs reused =         85
0.15.454.939 I slot      release: id  0 | task 145 | stop processing: n_tokens = 100, truncated = 0
0.15.456.758 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.15.456.792 I slot launch_slot_: id  0 | task 149 | processing task, is_child = 0
0.15.683.759 I slot print_timing: id  0 | task 149 | prompt eval time =     226.95 ms /   100 tokens (    2.27 ms per token,   440.62 tokens per second)
0.15.683.763 I slot print_timing: id  0 | task 149 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.15.683.763 I slot print_timing: id  0 | task 149 |       total time =     226.95 ms /   101 tokens
0.15.683.764 I slot print_timing: id  0 | task 149 |    graphs reused =         85
0.15.683.789 I slot      release: id  0 | task 149 | stop processing: n_tokens = 100, truncated = 0
0.15.685.483 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.15.685.556 I slot launch_slot_: id  0 | task 153 | processing task, is_child = 0
0.15.910.116 I slot print_timing: id  0 | task 153 | prompt eval time =     224.54 ms /   100 tokens (    2.25 ms per token,   445.35 tokens per second)
0.15.910.122 I slot print_timing: id  0 | task 153 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.15.910.123 I slot print_timing: id  0 | task 153 |       total time =     224.54 ms /   101 tokens
0.15.910.123 I slot print_timing: id  0 | task 153 |    graphs reused =         85
0.15.910.162 I slot      release: id  0 | task 153 | stop processing: n_tokens = 100, truncated = 0
0.15.912.178 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.15.912.214 I slot launch_slot_: id  0 | task 157 | processing task, is_child = 0
0.16.136.256 I slot print_timing: id  0 | task 157 | prompt eval time =     224.03 ms /   100 tokens (    2.24 ms per token,   446.37 tokens per second)
0.16.136.260 I slot print_timing: id  0 | task 157 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.16.136.260 I slot print_timing: id  0 | task 157 |       total time =     224.03 ms /   101 tokens
0.16.136.260 I slot print_timing: id  0 | task 157 |    graphs reused =         85
0.16.136.284 I slot      release: id  0 | task 157 | stop processing: n_tokens = 100, truncated = 0
0.16.147.836 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.16.147.862 I slot launch_slot_: id  0 | task 161 | processing task, is_child = 0
0.19.372.458 I slot print_timing: id  0 | task 161 | n_gen =    216, tg =  71.63 t/s, tg_3s =  71.96 t/s
0.21.401.965 I slot print_timing: id  0 | task 161 | prompt eval time =     222.95 ms /   100 tokens (    2.23 ms per token,   448.52 tokens per second)
0.21.401.969 I slot print_timing: id  0 | task 161 |        eval time =    5031.14 ms /   400 tokens (   12.61 ms per token,    79.31 tokens per second)
0.21.401.969 I slot print_timing: id  0 | task 161 |       total time =    5254.09 ms /   500 tokens
0.21.401.970 I slot print_timing: id  0 | task 161 |    graphs reused =        173
0.21.401.973 I slot print_timing: id  0 | task 161 | draft acceptance = 0.68444 (  308 accepted /   450 generated), mean len =  4.42
0.21.401.996 I slot      release: id  0 | task 161 | stop processing: n_tokens = 499, truncated = 0
0.21.408.468 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 212574237654
0.21.480.045 I slot launch_slot_: id  0 | task 256 | processing task, is_child = 0
0.21.705.334 I slot print_timing: id  0 | task 256 | prompt eval time =     225.27 ms /   110 tokens (    2.05 ms per token,   488.30 tokens per second)
0.21.705.338 I slot print_timing: id  0 | task 256 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.21.705.338 I slot print_timing: id  0 | task 256 |       total time =     225.27 ms /   111 tokens
0.21.705.339 I slot print_timing: id  0 | task 256 |    graphs reused =        173
0.21.705.363 I slot      release: id  0 | task 256 | stop processing: n_tokens = 110, truncated = 0
0.21.707.153 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.21.707.186 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
0.21.936.329 I slot print_timing: id  0 | task 260 | prompt eval time =     229.13 ms /   110 tokens (    2.08 ms per token,   480.07 tokens per second)
0.21.936.333 I slot print_timing: id  0 | task 260 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.21.936.334 I slot print_timing: id  0 | task 260 |       total time =     229.13 ms /   111 tokens
0.21.936.334 I slot print_timing: id  0 | task 260 |    graphs reused =        173
0.21.936.365 I slot      release: id  0 | task 260 | stop processing: n_tokens = 110, truncated = 0
0.21.938.319 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.21.938.356 I slot launch_slot_: id  0 | task 264 | processing task, is_child = 0
0.22.169.709 I slot print_timing: id  0 | task 264 | prompt eval time =     231.34 ms /   110 tokens (    2.10 ms per token,   475.49 tokens per second)
0.22.169.713 I slot print_timing: id  0 | task 264 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.22.169.714 I slot print_timing: id  0 | task 264 |       total time =     231.34 ms /   111 tokens
0.22.169.714 I slot print_timing: id  0 | task 264 |    graphs reused =        173
0.22.169.739 I slot      release: id  0 | task 264 | stop processing: n_tokens = 110, truncated = 0
0.22.172.485 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.22.172.540 I slot launch_slot_: id  0 | task 268 | processing task, is_child = 0
0.22.402.258 I slot print_timing: id  0 | task 268 | prompt eval time =     229.70 ms /   110 tokens (    2.09 ms per token,   478.88 tokens per second)
0.22.402.263 I slot print_timing: id  0 | task 268 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.22.402.263 I slot print_timing: id  0 | task 268 |       total time =     229.70 ms /   111 tokens
0.22.402.264 I slot print_timing: id  0 | task 268 |    graphs reused =        173
0.22.402.289 I slot      release: id  0 | task 268 | stop processing: n_tokens = 110, truncated = 0
0.22.404.406 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.22.404.433 I slot launch_slot_: id  0 | task 272 | processing task, is_child = 0
0.22.632.095 I slot print_timing: id  0 | task 272 | prompt eval time =     227.65 ms /   110 tokens (    2.07 ms per token,   483.20 tokens per second)
0.22.632.101 I slot print_timing: id  0 | task 272 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.22.632.101 I slot print_timing: id  0 | task 272 |       total time =     227.65 ms /   111 tokens
0.22.632.102 I slot print_timing: id  0 | task 272 |    graphs reused =        173
0.22.632.126 I slot      release: id  0 | task 272 | stop processing: n_tokens = 110, truncated = 0
0.22.634.840 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.22.634.878 I slot launch_slot_: id  0 | task 276 | processing task, is_child = 0
0.22.862.529 I slot print_timing: id  0 | task 276 | prompt eval time =     227.64 ms /   110 tokens (    2.07 ms per token,   483.23 tokens per second)
0.22.862.532 I slot print_timing: id  0 | task 276 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.22.862.533 I slot print_timing: id  0 | task 276 |       total time =     227.64 ms /   111 tokens
0.22.862.533 I slot print_timing: id  0 | task 276 |    graphs reused =        173
0.22.862.556 I slot      release: id  0 | task 276 | stop processing: n_tokens = 110, truncated = 0
0.22.864.675 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.22.864.708 I slot launch_slot_: id  0 | task 280 | processing task, is_child = 0
0.23.091.136 I slot print_timing: id  0 | task 280 | prompt eval time =     226.42 ms /   110 tokens (    2.06 ms per token,   485.83 tokens per second)
0.23.091.142 I slot print_timing: id  0 | task 280 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.091.143 I slot print_timing: id  0 | task 280 |       total time =     226.42 ms /   111 tokens
0.23.091.143 I slot print_timing: id  0 | task 280 |    graphs reused =        173
0.23.091.168 I slot      release: id  0 | task 280 | stop processing: n_tokens = 110, truncated = 0
0.23.093.776 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.093.813 I slot launch_slot_: id  0 | task 284 | processing task, is_child = 0
0.23.320.046 I slot print_timing: id  0 | task 284 | prompt eval time =     226.22 ms /   110 tokens (    2.06 ms per token,   486.25 tokens per second)
0.23.320.051 I slot print_timing: id  0 | task 284 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.320.051 I slot print_timing: id  0 | task 284 |       total time =     226.22 ms /   111 tokens
0.23.320.052 I slot print_timing: id  0 | task 284 |    graphs reused =        173
0.23.320.075 I slot      release: id  0 | task 284 | stop processing: n_tokens = 110, truncated = 0
0.23.322.360 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.322.411 I slot launch_slot_: id  0 | task 288 | processing task, is_child = 0
0.26.555.038 I slot print_timing: id  0 | task 288 | n_gen =    202, tg =  66.91 t/s, tg_3s =  67.25 t/s
0.28.614.901 I slot print_timing: id  0 | task 288 | prompt eval time =     228.72 ms /   110 tokens (    2.08 ms per token,   480.94 tokens per second)
0.28.614.906 I slot print_timing: id  0 | task 288 |        eval time =    5063.75 ms /   400 tokens (   12.69 ms per token,    78.80 tokens per second)
0.28.614.906 I slot print_timing: id  0 | task 288 |       total time =    5292.47 ms /   510 tokens
0.28.614.907 I slot print_timing: id  0 | task 288 |    graphs reused =        262
0.28.614.909 I slot print_timing: id  0 | task 288 | draft acceptance = 0.67692 (  308 accepted /   455 generated), mean len =  4.38
0.28.614.930 I slot      release: id  0 | task 288 | stop processing: n_tokens = 509, truncated = 0
0.28.630.389 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 212581450588
0.28.702.766 I slot launch_slot_: id  0 | task 383 | processing task, is_child = 0
0.28.915.654 I slot print_timing: id  0 | task 383 | prompt eval time =     212.87 ms /    81 tokens (    2.63 ms per token,   380.51 tokens per second)
0.28.915.658 I slot print_timing: id  0 | task 383 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.28.915.659 I slot print_timing: id  0 | task 383 |       total time =     212.87 ms /    82 tokens
0.28.915.659 I slot print_timing: id  0 | task 383 |    graphs reused =        262
0.28.915.683 I slot      release: id  0 | task 383 | stop processing: n_tokens = 81, truncated = 0
0.28.917.631 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.28.917.680 I slot launch_slot_: id  0 | task 387 | processing task, is_child = 0
0.29.131.396 I slot print_timing: id  0 | task 387 | prompt eval time =     213.70 ms /    81 tokens (    2.64 ms per token,   379.03 tokens per second)
0.29.131.401 I slot print_timing: id  0 | task 387 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.131.401 I slot print_timing: id  0 | task 387 |       total time =     213.70 ms /    82 tokens
0.29.131.402 I slot print_timing: id  0 | task 387 |    graphs reused =        262
0.29.131.425 I slot      release: id  0 | task 387 | stop processing: n_tokens = 81, truncated = 0
0.29.133.278 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.133.315 I slot launch_slot_: id  0 | task 391 | processing task, is_child = 0
0.29.347.277 I slot print_timing: id  0 | task 391 | prompt eval time =     213.95 ms /    81 tokens (    2.64 ms per token,   378.59 tokens per second)
0.29.347.281 I slot print_timing: id  0 | task 391 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.347.282 I slot print_timing: id  0 | task 391 |       total time =     213.95 ms /    82 tokens
0.29.347.282 I slot print_timing: id  0 | task 391 |    graphs reused =        262
0.29.347.308 I slot      release: id  0 | task 391 | stop processing: n_tokens = 81, truncated = 0
0.29.348.995 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.349.030 I slot launch_slot_: id  0 | task 395 | processing task, is_child = 0
0.29.563.447 I slot print_timing: id  0 | task 395 | prompt eval time =     214.40 ms /    81 tokens (    2.65 ms per token,   377.79 tokens per second)
0.29.563.451 I slot print_timing: id  0 | task 395 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.563.451 I slot print_timing: id  0 | task 395 |       total time =     214.41 ms /    82 tokens
0.29.563.452 I slot print_timing: id  0 | task 395 |    graphs reused =        262
