CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 2
0.00.201.638 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.201.710 I srv          init: The UI is disabled
0.00.201.712 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.201.748 W srv  llama_server: -----------------
0.00.201.750 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.201.750 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.201.750 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.201.750 W srv  llama_server: -----------------
0.00.202.949 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.31.114.647 I cmn          init: llama threadpool init, n_threads = 8
0.31.196.011 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.31.239.866 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.31.263.930 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.31.263.965 I srv  llama_server: model loaded
0.31.263.970 I srv  llama_server: listening on http://127.0.0.1:18138
0.31.840.087 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.40.401.454 I slot      release: id  0 | task 190 | stop processing: n_tokens = 100, truncated = 0
0.40.403.261 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.40.403.298 I slot launch_slot_: id  0 | task 194 | processing task, is_child = 0
0.40.645.835 I slot print_timing: id  0 | task 194 | prompt eval time =     242.52 ms /   100 tokens (    2.43 ms per token,   412.33 tokens per second)
0.40.645.838 I slot print_timing: id  0 | task 194 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.40.645.839 I slot print_timing: id  0 | task 194 |       total time =     242.53 ms /   101 tokens
0.40.645.840 I slot print_timing: id  0 | task 194 |    graphs reused =        139
0.40.645.864 I slot      release: id  0 | task 194 | stop processing: n_tokens = 100, truncated = 0
0.40.647.988 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.40.648.025 I slot launch_slot_: id  0 | task 198 | processing task, is_child = 0
0.40.889.925 I slot print_timing: id  0 | task 198 | prompt eval time =     241.89 ms /   100 tokens (    2.42 ms per token,   413.42 tokens per second)
0.40.889.929 I slot print_timing: id  0 | task 198 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.40.889.929 I slot print_timing: id  0 | task 198 |       total time =     241.89 ms /   101 tokens
0.40.889.930 I slot print_timing: id  0 | task 198 |    graphs reused =        139
0.40.889.953 I slot      release: id  0 | task 198 | stop processing: n_tokens = 100, truncated = 0
0.40.891.778 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.40.891.811 I slot launch_slot_: id  0 | task 202 | processing task, is_child = 0
0.41.131.917 I slot print_timing: id  0 | task 202 | prompt eval time =     240.09 ms /   100 tokens (    2.40 ms per token,   416.50 tokens per second)
0.41.131.921 I slot print_timing: id  0 | task 202 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.41.131.922 I slot print_timing: id  0 | task 202 |       total time =     240.10 ms /   101 tokens
0.41.131.922 I slot print_timing: id  0 | task 202 |    graphs reused =        139
0.41.131.958 I slot      release: id  0 | task 202 | stop processing: n_tokens = 100, truncated = 0
0.41.133.967 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.41.134.013 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
0.41.372.465 I slot print_timing: id  0 | task 206 | prompt eval time =     238.44 ms /   100 tokens (    2.38 ms per token,   419.39 tokens per second)
0.41.372.469 I slot print_timing: id  0 | task 206 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.41.372.469 I slot print_timing: id  0 | task 206 |       total time =     238.44 ms /   101 tokens
0.41.372.470 I slot print_timing: id  0 | task 206 |    graphs reused =        139
0.41.372.493 I slot      release: id  0 | task 206 | stop processing: n_tokens = 100, truncated = 0
0.41.374.298 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.41.374.333 I slot launch_slot_: id  0 | task 210 | processing task, is_child = 0
0.41.612.961 I slot print_timing: id  0 | task 210 | prompt eval time =     238.62 ms /   100 tokens (    2.39 ms per token,   419.08 tokens per second)
0.41.612.965 I slot print_timing: id  0 | task 210 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.41.612.965 I slot print_timing: id  0 | task 210 |       total time =     238.62 ms /   101 tokens
0.41.612.966 I slot print_timing: id  0 | task 210 |    graphs reused =        139
0.41.612.990 I slot      release: id  0 | task 210 | stop processing: n_tokens = 100, truncated = 0
0.41.637.101 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.41.637.128 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
0.44.905.326 I slot print_timing: id  0 | task 214 | n_gen =    235, tg =  77.15 t/s, tg_3s =  77.48 t/s
0.46.938.115 I slot print_timing: id  0 | task 214 | prompt eval time =     235.27 ms /   100 tokens (    2.35 ms per token,   425.05 tokens per second)
0.46.938.119 I slot print_timing: id  0 | task 214 |        eval time =    5065.71 ms /   400 tokens (   12.70 ms per token,    78.76 tokens per second)
0.46.938.119 I slot print_timing: id  0 | task 214 |       total time =    5300.98 ms /   500 tokens
0.46.938.120 I slot print_timing: id  0 | task 214 |    graphs reused =        278
0.46.938.122 I slot print_timing: id  0 | task 214 | draft acceptance = 0.91135 (  257 accepted /   282 generated), mean len =  2.82
0.46.938.150 I slot      release: id  0 | task 214 | stop processing: n_tokens = 499, truncated = 0
0.46.964.815 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 613945040745
0.47.116.368 I slot launch_slot_: id  0 | task 360 | processing task, is_child = 0
0.47.377.600 I slot print_timing: id  0 | task 360 | prompt eval time =     261.21 ms /   110 tokens (    2.37 ms per token,   421.12 tokens per second)
0.47.377.604 I slot print_timing: id  0 | task 360 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.47.377.604 I slot print_timing: id  0 | task 360 |       total time =     261.21 ms /   111 tokens
0.47.377.605 I slot print_timing: id  0 | task 360 |    graphs reused =        278
0.47.377.628 I slot      release: id  0 | task 360 | stop processing: n_tokens = 110, truncated = 0
0.47.379.494 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.47.379.542 I slot launch_slot_: id  0 | task 364 | processing task, is_child = 0
0.47.621.929 I slot print_timing: id  0 | task 364 | prompt eval time =     242.37 ms /   110 tokens (    2.20 ms per token,   453.85 tokens per second)
0.47.621.933 I slot print_timing: id  0 | task 364 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.47.621.934 I slot print_timing: id  0 | task 364 |       total time =     242.37 ms /   111 tokens
0.47.621.934 I slot print_timing: id  0 | task 364 |    graphs reused =        278
0.47.621.958 I slot      release: id  0 | task 364 | stop processing: n_tokens = 110, truncated = 0
0.47.623.779 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.47.623.806 I slot launch_slot_: id  0 | task 368 | processing task, is_child = 0
0.47.868.190 I slot print_timing: id  0 | task 368 | prompt eval time =     244.37 ms /   110 tokens (    2.22 ms per token,   450.14 tokens per second)
0.47.868.196 I slot print_timing: id  0 | task 368 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.47.868.196 I slot print_timing: id  0 | task 368 |       total time =     244.37 ms /   111 tokens
0.47.868.197 I slot print_timing: id  0 | task 368 |    graphs reused =        278
0.47.868.219 I slot      release: id  0 | task 368 | stop processing: n_tokens = 110, truncated = 0
0.47.870.212 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.47.870.247 I slot launch_slot_: id  0 | task 372 | processing task, is_child = 0
0.48.116.205 I slot print_timing: id  0 | task 372 | prompt eval time =     245.94 ms /   110 tokens (    2.24 ms per token,   447.25 tokens per second)
0.48.116.210 I slot print_timing: id  0 | task 372 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.48.116.210 I slot print_timing: id  0 | task 372 |       total time =     245.95 ms /   111 tokens
0.48.116.211 I slot print_timing: id  0 | task 372 |    graphs reused =        278
0.48.116.233 I slot      release: id  0 | task 372 | stop processing: n_tokens = 110, truncated = 0
0.48.118.064 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.48.118.100 I slot launch_slot_: id  0 | task 376 | processing task, is_child = 0
0.48.358.813 I slot print_timing: id  0 | task 376 | prompt eval time =     240.70 ms /   110 tokens (    2.19 ms per token,   457.00 tokens per second)
0.48.358.817 I slot print_timing: id  0 | task 376 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.48.358.818 I slot print_timing: id  0 | task 376 |       total time =     240.70 ms /   111 tokens
0.48.358.818 I slot print_timing: id  0 | task 376 |    graphs reused =        278
0.48.358.840 I slot      release: id  0 | task 376 | stop processing: n_tokens = 110, truncated = 0
0.48.360.661 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.48.360.696 I slot launch_slot_: id  0 | task 380 | processing task, is_child = 0
0.48.601.984 I slot print_timing: id  0 | task 380 | prompt eval time =     241.27 ms /   110 tokens (    2.19 ms per token,   455.92 tokens per second)
0.48.601.989 I slot print_timing: id  0 | task 380 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.48.601.989 I slot print_timing: id  0 | task 380 |       total time =     241.27 ms /   111 tokens
0.48.601.990 I slot print_timing: id  0 | task 380 |    graphs reused =        278
0.48.602.013 I slot      release: id  0 | task 380 | stop processing: n_tokens = 110, truncated = 0
0.48.603.861 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.48.603.898 I slot launch_slot_: id  0 | task 384 | processing task, is_child = 0
0.48.846.885 I slot print_timing: id  0 | task 384 | prompt eval time =     242.97 ms /   110 tokens (    2.21 ms per token,   452.72 tokens per second)
0.48.846.889 I slot print_timing: id  0 | task 384 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.48.846.890 I slot print_timing: id  0 | task 384 |       total time =     242.97 ms /   111 tokens
0.48.846.890 I slot print_timing: id  0 | task 384 |    graphs reused =        278
0.48.846.914 I slot      release: id  0 | task 384 | stop processing: n_tokens = 110, truncated = 0
0.48.848.889 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.48.848.923 I slot launch_slot_: id  0 | task 388 | processing task, is_child = 0
0.49.091.662 I slot print_timing: id  0 | task 388 | prompt eval time =     242.73 ms /   110 tokens (    2.21 ms per token,   453.18 tokens per second)
0.49.091.666 I slot print_timing: id  0 | task 388 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.49.091.667 I slot print_timing: id  0 | task 388 |       total time =     242.73 ms /   111 tokens
0.49.091.667 I slot print_timing: id  0 | task 388 |    graphs reused =        278
0.49.091.690 I slot      release: id  0 | task 388 | stop processing: n_tokens = 110, truncated = 0
0.49.126.720 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.49.126.755 I slot launch_slot_: id  0 | task 392 | processing task, is_child = 0
0.52.397.803 I slot print_timing: id  0 | task 392 | n_gen =    230, tg =  75.56 t/s, tg_3s =  75.89 t/s
0.54.438.705 I slot print_timing: id  0 | task 392 | prompt eval time =     240.33 ms /   110 tokens (    2.18 ms per token,   457.70 tokens per second)
0.54.438.709 I slot print_timing: id  0 | task 392 |        eval time =    5071.60 ms /   400 tokens (   12.71 ms per token,    78.67 tokens per second)
0.54.438.710 I slot print_timing: id  0 | task 392 |       total time =    5311.93 ms /   510 tokens
0.54.438.710 I slot print_timing: id  0 | task 392 |    graphs reused =        419
0.54.438.712 I slot print_timing: id  0 | task 392 | draft acceptance = 0.89510 (  256 accepted /   286 generated), mean len =  2.79
0.54.438.734 I slot      release: id  0 | task 392 | stop processing: n_tokens = 509, truncated = 0
0.54.481.605 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 613952541330
0.54.627.896 I slot launch_slot_: id  0 | task 539 | processing task, is_child = 0
0.54.872.259 I slot print_timing: id  0 | task 539 | prompt eval time =     244.34 ms /    81 tokens (    3.02 ms per token,   331.50 tokens per second)
0.54.872.264 I slot print_timing: id  0 | task 539 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.54.872.264 I slot print_timing: id  0 | task 539 |       total time =     244.34 ms /    82 tokens
0.54.872.265 I slot print_timing: id  0 | task 539 |    graphs reused =        419
0.54.872.288 I slot      release: id  0 | task 539 | stop processing: n_tokens = 81, truncated = 0
0.54.874.135 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.54.874.172 I slot launch_slot_: id  0 | task 543 | processing task, is_child = 0
0.55.104.708 I slot print_timing: id  0 | task 543 | prompt eval time =     230.52 ms /    81 tokens (    2.85 ms per token,   351.38 tokens per second)
0.55.104.712 I slot print_timing: id  0 | task 543 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.55.104.713 I slot print_timing: id  0 | task 543 |       total time =     230.52 ms /    82 tokens
0.55.104.714 I slot print_timing: id  0 | task 543 |    graphs reused =        419
0.55.104.744 I slot      release: id  0 | task 543 | stop processing: n_tokens = 81, truncated = 0
0.55.106.592 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.55.106.625 I slot launch_slot_: id  0 | task 547 | processing task, is_child = 0
0.55.339.718 I slot print_timing: id  0 | task 547 | prompt eval time =     233.08 ms /    81 tokens (    2.88 ms per token,   347.52 tokens per second)
0.55.339.722 I slot print_timing: id  0 | task 547 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.55.339.723 I slot print_timing: id  0 | task 547 |       total time =     233.08 ms /    82 tokens
0.55.339.723 I slot print_timing: id  0 | task 547 |    graphs reused =        419
0.55.339.746 I slot      release: id  0 | task 547 | stop processing: n_tokens = 81, truncated = 0
0.55.341.579 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.55.341.616 I slot launch_slot_: id  0 | task 551 | processing task, is_child = 0
0.55.577.173 I slot print_timing: id  0 | task 551 | prompt eval time =     235.54 ms /    81 tokens (    2.91 ms per token,   343.88 tokens per second)
0.55.577.179 I slot print_timing: id  0 | task 551 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.55.577.179 I slot print_timing: id  0 | task 551 |       total time =     235.55 ms /    82 tokens
0.55.577.180 I slot print_timing: id  0 | task 551 |    graphs reused =        419
